name,value,year,lastvalue
Cameron,14,121,14
Cameron,14,122,14
Cameron,14,123,14
Cameron,14,124,14
Cameron,14,125,14
Cameron,14,126,14
Cameron,14,127,14
Cameron,14,128,14
Cameron,14,129,14
Cameron,14,130,14
Cameron,14,131,14
Cameron,14,132,14
Cameron,14,133,14
Cameron,14,134,14
Cameron,14,135,14
Cameron,14,136,14
Cameron,14,137,14
Cameron,14,138,14
Cameron,14,139,14
Cameron,14,140,14
May,0,1,0
May,0,2,0
May,1,3,0
May,1,4,1
May,1,5,1
May,1,6,1
May,1,7,1
May,1,8,1
May,1,9,1
May,1,10,1
May,2,11,1
May,2,12,2
May,2,13,2
May,2,14,2
May,2,15,2
May,5,16,2
May,5,17,5
May,6,18,5
May,6,19,6
May,6,20,6
May,6,21,6
May,7,22,6
May,8,23,7
May,13,24,8
May,14,25,13
May,14,26,14
May,14,27,14
May,16,28,14
May,21,29,16
May,22,30,21
May,23,31,22
May,25,32,23
May,30,33,25
May,30,34,30
May,30,35,30
May,30,36,30
May,30,37,30
May,30,38,30
May,30,39,30
May,30,40,30
May,30,41,30
May,30,42,30
May,30,43,30
May,30,44,30
May,30,45,30
May,30,46,30
May,30,47,30
May,30,48,30
May,30,49,30
May,30,50,30
May,30,51,30
May,30,52,30
May,30,53,30
May,30,54,30
May,30,55,30
May,30,56,30
May,30,57,30
May,30,58,30
May,30,59,30
May,30,60,30
May,30,61,30
May,30,62,30
May,30,63,30
May,30,64,30
May,30,65,30
May,30,66,30
May,30,67,30
May,30,68,30
May,30,69,30
May,30,70,30
May,30,71,30
May,30,72,30
May,30,73,30
May,30,74,30
May,30,75,30
May,30,76,30
May,30,77,30
May,30,78,30
May,30,79,30
May,30,80,30
May,30,81,30
May,30,82,30
May,30,83,30
May,30,84,30
May,30,85,30
May,30,86,30
May,30,87,30
May,30,88,30
May,30,89,30
May,30,90,30
May,30,91,30
May,30,92,30
May,30,93,30
May,30,94,30
May,30,95,30
May,30,96,30
May,30,97,30
May,30,98,30
May,30,99,30
May,30,100,30
May,30,101,30
May,30,102,30
May,30,103,30
May,30,104,30
May,30,105,30
May,30,106,30
May,30,107,30
May,30,108,30
May,30,109,30
May,30,110,30
May,30,111,30
May,30,112,30
May,30,113,30
May,30,114,30
May,30,115,30
May,30,116,30
May,30,117,30
May,30,118,30
May,30,119,30
May,30,120,30
May,30,121,30
May,30,122,30
May,30,123,30
May,30,124,30
May,30,125,30
May,30,126,30
May,30,127,30
May,30,128,30
May,30,129,30
May,30,130,30
May,30,131,30
May,30,132,30
May,30,133,30
May,30,134,30
May,30,135,30
May,30,136,30
May,30,137,30
May,30,138,30
May,30,139,30
May,30,140,30
